,ID,Count
236,18524,460.644292912986
237,18525,429.9627054871395
238,18526,431.522556306756
239,18527,421.322488338482
240,18528,266.34052394538
241,18529,212.55367232974004
242,18530,179.88587491235637
243,18531,148.63327184846415
244,18532,125.10507408523407
245,18533,111.98967758515134
246,18534,120.41931351681772
247,18535,139.65459730474103
248,18536,160.82098241783004
249,18537,207.81584775500806
250,18538,294.9709943275525
251,18539,327.0140236691474
252,18540,330.47864663488565
253,18541,292.2825983650672
254,18542,312.52129754743953
255,18543,308.5738992504099
256,18544,300.6980350222839
257,18545,307.70301041749207
258,18546,315.27595679069015
259,18547,334.53963912751306
260,18548,321.4810397252291
261,18549,300.06853385501137
262,18550,301.15714489615857
263,18551,294.0385753053526
264,18552,265.38827863518236
265,18553,211.7937307532836
266,18554,179.24273027098283
267,18555,148.10186440824276
268,18556,124.65778683688417
269,18557,111.58928171714261
270,18558,119.98877923365649
271,18559,139.15529125337102
272,18560,160.2460003459311
273,18561,207.07284528779792
274,18562,293.91638670783345
275,18563,325.8448528430373
276,18564,329.2970887678482
277,18565,291.2376025475978
278,18566,311.40394245810484
279,18567,307.47065726508265
280,18568,299.62295155622314
281,18569,306.6028821145836
282,18570,314.148752988487
283,18571,333.3435620239788
284,18572,320.33165093579123
285,18573,298.9957010398295
286,18574,300.08041997795317
287,18575,292.9873013564843
288,18576,413.85696133145666
289,18577,330.2795070278835
290,18578,279.51819150489314
291,18579,230.95589559091093
292,18580,194.39627526857174
293,18581,174.01673233692767
294,18582,187.11524044275896
295,18583,217.00425613175224
296,18584,249.8939407186566
297,18585,322.91757181511736
298,18586,458.3448195752366
299,18587,508.1353304547854
300,18588,513.5188834775078
301,18589,454.1674177761844
302,18590,485.6156045591906
303,18591,479.4818843119906
304,18592,467.2438621401193
305,18593,478.1286414756778
306,18594,489.8959704870924
307,18595,519.8291136598788
308,18596,499.5378256958199
309,18597,466.26570291604486
310,18598,467.95725646143575
311,18599,456.89596719070636
312,18600,404.2094128800384
313,18601,322.5802586298118
314,18602,273.0022559340124
315,18603,225.57201081660247
316,18604,189.86464318391356
317,18605,169.9601741213141
318,18606,182.75333882737328
319,18607,211.94560236775692
320,18608,244.06858527932116
321,18609,315.38993978042123
322,18610,447.66020081207137
323,18611,496.29002959366557
324,18612,501.5480849360773
325,18613,443.58017972670285
326,18614,474.29526803838644
327,18615,468.3045328531797
328,18616,456.35179502562096
329,18617,466.9828358818629
330,18618,478.47585302374625
331,18619,507.71121537841225
332,18620,487.8929439443764
333,18621,455.39643797570136
334,18622,457.0485591898471
335,18623,446.2451230764772
336,18624,419.1447289935586
337,18625,334.499422264052
338,18626,283.0895395601577
339,18627,233.90677289921678
340,18628,196.8800376165366
341,18629,176.24010933886458
342,18630,189.50597446428293
343,18631,219.77687613171634
344,18632,253.08678564371527
345,18633,327.0434250767734
346,18634,464.20099970869296
347,18635,514.6276739922869
348,18636,520.0800115957716
349,18637,459.9702240819454
350,18638,491.82021806077097
351,18639,485.608128496145
352,18640,473.2137435614479
353,18641,484.2375955466351
354,18642,496.15527336845923
355,18643,526.4708663277247
356,18644,505.92032063371596
357,18645,472.22308659250814
358,18646,473.9362527793954
359,18647,462.73363562688104
360,18648,399.7747614179738
361,18649,319.04117475402285
362,18650,270.0071009107819
363,18651,223.09722122562977
364,18652,187.78160530636714
365,18653,168.09551162053378
366,18654,180.74832030132396
367,18655,209.62031046344077
368,18656,241.39086656703023
369,18657,311.92974213781264
370,18658,442.748843231617
371,18659,490.84514574085233
372,18660,496.0455140476117
373,18661,438.71358476407715
374,18662,469.0916925232339
375,18663,463.1666827311065
376,18664,451.3450804600035
377,18665,461.8594863261286
378,18666,473.2264115868045
379,18667,502.14102771864907
380,18668,482.54018597227036
381,18669,450.4002047977092
382,18670,452.03420030393147
383,18671,441.3492905588965
384,18672,385.34805921874727
385,18673,307.52791163270376
386,18674,260.26333413896276
387,18675,215.04629484728332
388,18676,181.00511624377907
389,18677,162.0294361169814
390,18678,174.2256419292611
391,18679,202.05572638805018
392,18680,232.6797760188834
393,18681,300.6731098258024
394,18682,426.7713320758379
395,18683,473.1319796609767
396,18684,478.14468188140836
397,18685,422.8816942873064
398,18686,452.16354496294224
399,18687,446.4523514494997
400,18688,435.05735623802707
401,18689,445.1923279405387
402,18690,456.1490541054162
403,18691,484.0202262873238
404,18692,465.12672160676243
405,18693,434.14657837557104
406,18694,435.7216077617722
407,18695,425.42228516678756
408,18696,270.05412524475565
409,18697,215.5173204522941
410,18698,182.39403404983275
411,18699,150.70567413742302
412,18700,126.84942135465931
413,18701,113.55115612411436
414,18702,122.09832695616083
415,18703,141.6018094162597
416,18704,163.0633186587702
417,18705,210.7134361160346
418,18706,299.08379192810673
419,18707,331.573599077435
420,18708,335.08652948117344
421,18709,296.35791150553393
422,18710,316.87880003884686
423,18711,312.87636293950567
424,18712,304.89068508182737
425,18713,311.99333125332
426,18714,319.6718676549337
427,18715,339.2041446265388
428,18716,325.9634684190056
429,18717,304.25240674344286
430,18718,305.35619635117484
431,18719,298.1383721336582
432,18720,269.10187993455804
433,18721,214.75737887583762
434,18722,181.75088940845922
435,18723,150.17426669720163
436,18724,126.40213410630942
437,18725,113.15076025610566
438,18726,121.66779267299961
439,18727,141.10250336488969
440,18728,162.4883365868713
441,18729,209.9704336488245
442,18730,298.02918430838776
443,18731,330.40442825132493
444,18732,333.90497161413595
445,18733,295.31291568806455
446,18734,315.76144494951217
447,18735,311.77312095417835
448,18736,303.8156016157667
449,18737,310.8932029504116
450,18738,318.54466385273054
451,18739,338.00806752300446
452,18740,324.8140796295678
453,18741,303.179573928261
454,18742,304.2794714329694
455,18743,297.08709818478985
456,18744,417.5705626308322
457,18745,333.2431551504375
458,18746,282.0263506423695
459,18747,233.02829787986977
460,18748,196.14062253799693
461,18749,175.57821087589068
462,18750,188.79425388210203
463,18751,218.95146824327088
464,18752,252.13627695959676
465,18753,325.8151601761439
466,18754,462.4576171757908
467,18755,512.694905863073
468,18756,518.1267663237954
469,18757,458.2427309166511
470,18758,489.97310705059795
471,18759,483.7843480010863
472,18760,471.43651219966284
473,18761,482.41896231150565
474,18762,494.29188135133586
475,18763,524.4936191589044
476,18764,504.02025438959635
477,18765,470.44957580447624
478,18766,472.15630791645196
479,18767,460.9957640190119
480,18768,407.92301417941405
481,18769,325.5439067523659
482,18770,275.5104150714888
483,18771,227.64441310556134
484,18772,191.60899045333878
485,18773,171.52165266027714
486,18774,184.4323522667164
487,18775,213.89281447927561
488,18776,246.31092152026127
489,18777,318.2875281414478
490,18778,451.7729984126256
491,18779,500.8496050019532
492,18780,506.1559677823651
493,18781,447.6554928671696
494,18782,478.65277052979377
495,18783,472.60699654227545
496,18784,460.5444450851646
497,18785,471.273156717691
498,18786,482.8717638879898
499,18787,512.3757208774377
500,18788,492.37537263815295
501,18789,459.5803108641329
502,18790,461.24761064486336
503,18791,450.3449199047828
504,18792,422.85833029293417
505,18793,337.463070386606
506,18794,285.59769869763403
507,18795,235.9791751881756
508,18796,198.62438488596183
509,18797,177.8015878778276
510,18798,191.18498790362602
511,18799,221.72408824323497
512,18800,255.32912188465542
513,18801,329.94101343779994
514,18802,468.3137973092471
515,18803,519.1872494005744
516,18804,524.6878944420594
517,18805,464.04553722241207
518,18806,496.17772055217824
519,18807,489.9105921852407
520,18808,477.40639362099137
521,18809,488.527916382463
522,18810,500.55118423270267
523,18811,531.1353718267503
524,18812,510.4027493274924
525,18813,476.4069594809395
526,18814,478.1353042344116
527,18815,466.8334324551866
528,18816,403.4883627173494
529,18817,322.00482287657684
530,18818,272.51526004825826
531,18819,225.16962351458858
532,18820,189.52595257579236
533,18821,169.6569901594968
534,18822,182.42733374066702
535,18823,211.5675225749594
536,18824,243.6332028079704
537,18825,314.82733049883916
538,18826,446.8616408321712
539,18827,495.40472114913985
540,18828,500.6533968938994
541,18829,442.7888979045438
542,18830,473.4491950146412
543,18831,467.46914642020215
544,18832,455.53773051954704
545,18833,466.1498071619566
546,18834,477.622322451048
547,18835,506.8055332176747
548,18836,487.0226146660468
549,18837,454.58407768614063
550,18838,456.2332517589476
551,18839,445.44908738720204
552,18840,389.06166051812284
553,18841,310.49155975525775
554,18842,262.7714932764391
555,18843,217.1186971362422
556,18844,182.74946351320426
557,18845,163.5909146559444
558,18846,175.90465536860415
559,18847,204.0029384995688
560,18848,234.92211225982354
561,18849,303.57069818682885
562,18850,430.88412967639215
563,18851,477.69155506926427
564,18852,482.752564727696
565,18853,426.95700742777314
566,18854,456.5210474543495
567,18855,450.7548151385954
568,18856,439.2500062975705
569,18857,449.48264877636655
570,18858,460.54496496965965
571,18859,488.6847317863494
572,18860,469.6091503005389
573,18861,438.3304512640024
574,18862,439.9206592167883
575,18863,429.5220819950931
576,18864,273.76772654413134
577,18865,218.4809685748481
578,18866,184.9021931873091
579,18867,152.7780764263819
580,18868,128.59376862408453
581,18869,115.11263466307737
582,18870,123.77734039550393
583,18871,143.5490215277783
584,18872,165.30565489971036
585,18873,213.61102447706114
586,18874,303.196589528661
587,18875,336.13317448572263
588,18876,339.6944123274611
589,18877,300.4332246460006
590,18878,321.2363025302542
591,18879,317.17882662860137
592,18880,309.08333514137087
593,18881,316.2836520891479
594,18882,324.0677785191772
595,18883,343.86865012556433
596,18884,330.4458971127821
597,18885,308.4362796318743
598,18886,309.55524780619106
599,18887,302.2381689619638
600,18888,272.8154812339336
601,18889,217.7210269983916
602,18890,184.25904854593554
603,18891,152.24666898616047
604,18892,128.14648137573462
605,18893,114.71223879506864
606,18894,123.34680611234268
607,18895,143.04971547640832
608,18896,164.73067282781145
609,18897,212.86802200985096
610,18898,302.14198190894194
611,18899,334.96400365961256
612,18900,338.5128544604237
613,18901,299.3882288285312
614,18902,320.11894744091944
615,18903,316.07558464327406
616,18904,308.00825167531013
617,18905,315.1835237862395
618,18906,322.94057471697397
619,18907,342.67257302203
620,18908,329.29650832334426
621,18909,307.36344681669243
622,18910,308.47852288798555
623,18911,301.1868950130954
624,18912,421.28416393020785
625,18913,336.2068032729915
626,18914,284.53450977984585
627,18915,235.1007001688286
628,18916,197.88496980742218
629,18917,177.13968941485368
630,18918,190.47326732144515
631,18919,220.89868035478955
632,18920,254.37861320053696
633,18921,328.71274853717046
634,18922,466.57041477634505
635,18923,517.2544812713606
636,18924,522.7346491700832
637,18925,462.31804405711785
638,18926,494.3306095420053
639,18927,488.0868116901821
640,18928,475.6291622592064
641,18929,486.7092831473337
642,18930,498.6877922155794
643,18931,529.15812465793
644,18932,508.50268308337286
645,18933,474.63344869290785
646,18934,476.35535937146824
647,18935,465.09556084731753
648,18936,411.6366154787896
649,18937,328.5075548749199
650,18938,278.01857420896516
651,18939,229.71681539452015
652,18940,193.353337722764
653,18941,173.08313119924014
654,18942,186.11136570605947
655,18943,215.84002659079422
656,18944,248.55325776120145
657,18945,321.18511650247433
658,18946,455.88579601317986
659,18947,505.4091804102408
660,18948,510.7638506286528
661,18949,451.73080600763626
662,18950,483.0102730212011
663,18951,476.9094602313711
664,18952,464.73709514470806
665,18953,475.56347755351885
666,18954,487.26767475223323
667,18955,517.0402263764634
668,18956,496.8578013319294
669,18957,463.7641837525643
670,18958,465.4466620998795
671,18959,454.44471673308834
672,18960,426.5719315923098
673,18961,340.42671850916
674,18962,288.10585783511044
675,18963,238.05157747713451
676,18964,200.36873215538708
677,18965,179.3630664167906
678,18966,192.86400134296912
679,18967,223.67130035475364
680,18968,257.57145812559554
681,18969,332.8386017988265
682,18970,472.4265949098014
683,18971,523.7468248088621
684,18972,529.295777288347
685,18973,468.1208503628788
686,18974,500.5352230435856
687,18975,494.2130558743364
688,18976,481.59904368053486
689,18977,492.81823721829096
690,18978,504.9470950969462
691,18979,535.7998773257759
692,18980,514.885178021269
693,18981,480.590832369371
694,18982,482.33435568942775
695,18983,470.93322928349215
696,18984,407.201964016725
697,18985,324.9684709991309
698,18986,275.0234191857346
699,18987,227.2420258035475
700,18988,191.27029984521758
701,18989,171.21846869845982
702,18990,184.10634718001015
703,18991,213.51473468647805
704,18992,245.87553904891058
705,18993,317.72491885986574
706,18994,450.9744384327255
707,18995,499.9642965574276
708,18996,505.26127974018715
709,18997,446.8642110450105
710,18998,477.8066975060485
711,18999,471.77161010929785
712,19000,459.7303805790906
713,19001,470.4401279977845
714,19002,482.01823331529147
715,19003,511.47003871670023
716,19004,491.5050433598234
717,19005,458.7679505745722
718,19006,460.43230321396385
719,19007,449.5488842155076
720,19008,392.7752618174985
721,19009,313.4552078778119
722,19010,265.2796524139155
723,19011,219.19109942520106
724,19012,184.49381078262954
725,19013,165.15239319490746
726,19014,177.58366880794728
727,19015,205.9501506110875
728,19016,237.16444850076377
729,19017,306.4682865478555
730,19018,434.9969272769465
731,19019,482.25113047755195
732,19020,487.3604475739839
733,19021,431.0323205682399
734,19022,460.87854994575696
735,19023,455.05727882769116
736,19024,443.44265635711406
737,19025,453.7729696121946
738,19026,464.94087583390325
739,19027,493.3492372853751
740,19028,474.0915789943154
741,19029,442.514324152434
742,19030,444.1197106718047
743,19031,433.6218788233988
744,19032,277.4813278435069
745,19033,221.4446166974021
746,19034,187.41035232478546
747,19035,154.85047871534073
748,19036,130.33811589350972
749,19037,116.67411320204036
750,19038,125.45635383484701
751,19039,145.49623363929695
752,19040,167.54799114065054
753,19041,216.50861283808769
754,19042,307.30938712921517
755,19043,340.69274989401026
756,19044,344.3022951737489
757,19045,304.5085377864673
758,19046,325.59380502166147
759,19047,321.481290317697
760,19048,313.27598520091436
761,19049,320.5739729249758
762,19050,328.4636893834206
763,19051,348.5331556245899
764,19052,334.9283258065585
765,19053,312.62015252030574
766,19054,313.7542992612072
767,19055,306.3379657902693
768,19056,276.52908253330924
769,19057,220.6846751209457
770,19058,186.76720768341193
771,19059,154.31907127511934
772,19060,129.89082864515987
773,19061,116.27371733403166
774,19062,125.0258195516858
775,19063,144.99692758792696
776,19064,166.9730090687516
777,19065,215.76561037087754
778,19066,306.2547795094962
779,19067,339.5235790679002
780,19068,343.1207373067114
781,19069,303.46354196899796
782,19070,324.47644993232683
783,19071,320.37804833236976
784,19072,312.2009017348537
785,19073,319.4738446220674
786,19074,327.33648558121746
787,19075,347.3370785210556
788,19076,333.7789370171207
789,19077,311.547319705124
790,19078,312.67757434300177
791,19079,305.286691841401
792,19080,424.9977652295835
793,19081,339.17045139554557
794,19082,287.0426689173222
795,19083,237.17310245778754
796,19084,199.62931707684743
797,19085,178.7011679538167
798,19086,192.15228076078824
799,19087,222.84589246630821
800,19088,256.62094944147714
801,19089,331.610336898197
802,19090,470.68321237689935
803,19091,521.8140566796483
804,19092,527.342532016371
805,19093,466.3933571975846
806,19094,498.6881120334126
807,19095,492.3892753792778
808,19096,479.8218123187499
809,19097,490.9996039831616
810,19098,503.08370307982295
811,19099,533.8226301569556
812,19100,512.9851117771494
813,19101,478.81732158133934
814,19102,480.5544108264844
815,19103,469.1953576756231
816,19104,415.3502167781653
817,19105,331.47120299747394
818,19106,280.5267333464415
819,19107,231.78921768347902
820,19108,195.09768499218924
821,19109,174.64460973820314
822,19110,187.7903791454026
823,19111,217.7872387023129
824,19112,250.79559400214163
825,19113,324.0827048635009
826,19114,459.9985936137341
827,19115,509.96875581852845
828,19116,515.3717334749406
829,19117,455.806119148103
830,19118,487.36777551260843
831,19119,481.2119239204668
832,19120,468.92974520425156
833,19121,479.85379838934676
834,19122,491.6635856164767
835,19123,521.7047318754891
836,19124,501.340230025706
837,19125,467.9480566409958
838,19126,469.6457135548958
839,19127,458.54451356139396
840,19128,430.2855328916854
841,19129,343.3903666317141
842,19130,290.6140169725868
843,19131,240.12397976609336
844,19132,202.11307942481233
845,19133,180.92454495575362
846,19134,194.5430147823122
847,19135,225.6185124662723
848,19136,259.8137943665358
849,19137,335.73619015985304
850,19138,476.5393925103557
851,19139,528.3064002171498
852,19140,533.903660134635
853,19141,472.19616350334553
854,19142,504.89272553499296
855,19143,498.5155195634321
856,19144,485.7916937400785
857,19145,497.10855805411893
858,19146,509.3430059611897
859,19147,540.4643828248015
860,19148,519.3676067150454
861,19149,484.7747052578025
862,19150,486.533407144444
863,19151,475.03302611179777
864,19152,410.9155653161007
865,19153,327.932119121685
866,19154,277.53157832321097
867,19155,229.31442809250635
868,19156,193.01464711464286
869,19157,172.77994723742282
870,19158,185.78536061935327
871,19159,215.46194679799675
872,19160,248.11787528985076
873,19161,320.62250722089226
874,19162,455.08723603327974
875,19163,504.5238719657152
876,19164,509.869162586475
877,19165,450.93952418547724
878,19166,482.1641999974559
879,19167,476.0740737983936
880,19168,463.9230306386341
881,19169,474.7304488336124
882,19170,486.414144179535
883,19171,516.1345442157259
884,19172,495.9874720535999
885,19173,462.95182346300373
886,19174,464.6313546689801
887,19175,453.6486810438132
888,19176,396.48886311687414
889,19177,316.4188560003659
890,19178,267.7878115513919
891,19179,221.26350171415987
892,19180,186.23815805205476
893,19181,166.71387173387046
894,19182,179.26268224729037
895,19183,207.89736272260615
896,19184,239.40678474170392
897,19185,309.365874908882
898,19186,439.10972487750075
899,19187,486.8107058858396
900,19188,491.9683304202716
901,19189,435.1076337087066
902,19190,465.23605243716423
903,19191,459.3597425167869
904,19192,447.6353064166576
905,19193,458.0632904480224
906,19194,469.3367866981467
907,19195,498.0137427844006
908,19196,478.57400768809185
909,19197,446.6981970408654
910,19198,448.31876212682084
911,19199,437.72167565170435
912,19200,281.1949291428826
913,19201,224.40826481995623
914,19202,189.9185114622619
915,19203,156.9228810042996
916,19204,132.082463162935
917,19205,118.23559174100342
918,19206,127.13536727419014
919,19207,147.44344575081564
920,19208,169.79032738159074
921,19209,219.4062011991143
922,19210,311.4221847297695
923,19211,345.25232530229795
924,19212,348.9101780200367
925,19213,308.58385092693413
926,19214,329.9513075130689
927,19215,325.78375400679283
928,19216,317.468635260458
929,19217,324.8642937608038
930,19218,332.85960024766416
931,19219,353.1976611236156
932,19220,339.41075450033514
933,19221,316.8040254087373
934,19222,317.95335071622355
935,19223,310.437762618575
936,19224,280.2426838326849
937,19225,223.64832324349973
938,19226,189.2753668208883
939,19227,156.3914735640782
940,19228,131.6351759145851
941,19229,117.83519587299467
942,19230,126.7048329910289
943,19231,146.94413969944563
944,19232,169.2153453096918
945,19233,218.6631987319041
946,19234,310.3675771100505
947,19235,344.0831544761878
948,19236,347.7286201529992
949,19237,307.5388551094647
950,19238,328.83395242373416
951,19239,324.6805120214655
952,19240,316.39355179439724
953,19241,323.7641654578954
954,19242,331.73239644546095
955,19243,352.0015840200813
956,19244,338.2613657108973
957,19245,315.7311925935554
958,19246,316.87662579801804
959,19247,309.38648866970664
960,19248,428.71136652895916
961,19249,342.1340995180996
962,19250,289.5508280547986
963,19251,239.24550474674638
964,19252,201.37366434627268
965,19253,180.26264649277974
966,19254,193.83129420013134
967,19255,224.79310457782688
968,19256,258.8632856824173
969,19257,334.50792525922355
970,19258,474.79600997745354
971,19259,526.3736320879359
972,19260,531.9504148626588
973,19261,470.4686703380513
974,19262,503.04561452482
975,19263,496.6917390683735
976,19264,484.0144623782935
977,19265,495.28992481898956
978,19266,507.47961394406644
979,19267,538.4871356559813
980,19268,517.4675404709259
981,19269,483.00119446977084
982,19270,484.7534622815007
983,19271,473.29515450392876
984,19272,419.063818077541
985,19273,334.434851120028
986,19274,283.03489248391793
987,19275,233.86161997243792
988,19276,196.8420322616145
989,19277,176.20608827716617
990,19278,189.4693925847457
991,19279,219.73445081383156
992,19280,253.0379302430818
993,19281,326.98029322452743
994,19282,464.11139121428835
995,19283,514.5283312268161
996,19284,519.9796163212284
997,19285,459.8814322885698
998,19286,491.72527800401576
999,19287,485.51438760956256
1000,19288,473.12239526379517
1001,19289,484.1441192251747
1002,19290,496.0594964807202
1003,19291,526.3692373745146
1004,19292,505.8226587194825
1005,19293,472.1319295294273
1006,19294,473.84476500991207
1007,19295,462.6443103896995
1008,19296,433.9991341910611
1009,19297,346.3540147542681
1010,19298,293.12217611006315
1011,19299,242.1963820550522
1012,19300,203.85742669423757
1013,19301,182.48602349471665
1014,19302,196.22202822165536
1015,19303,227.56572457779097
1016,19304,262.05613060747595
1017,19305,338.6337785208796
1018,19306,480.65219011090994
1019,19307,532.8659756254374
1020,19308,538.5115429809226
1021,19309,476.27147664381226
1022,19310,509.25022802640035
1023,19311,502.8179832525279
1024,19312,489.984343799622
1025,19313,501.39887888994684
1026,19314,513.7389168254332
1027,19315,545.1288883238271
1028,19316,523.850035408822
1029,19317,488.958578146234
1030,19318,490.7324585994602
1031,19319,479.13282294010344
1032,19320,414.6291666154764
1033,19321,330.895767244239
1034,19322,280.0397374606874
1035,19323,231.38683038146524
1036,19324,194.75899438406805
1037,19325,174.34142577638585
1038,19326,187.46437405869636
1039,19327,217.40915890951538
1040,19328,250.36021153079096
1041,19329,323.52009558191884
1042,19330,459.200033633834
1043,19331,509.08344737400284
1044,19332,514.4770454327627
1045,19333,455.014837325944
1046,19334,486.5217024888633
1047,19335,480.37653748748943
1048,19336,468.1156806981776
1049,19337,479.02076966944037
1050,19338,490.81005504377856
1051,19339,520.7990497147516
1052,19340,500.46990074737636
1053,19341,467.1356963514352
1054,19342,468.83040612399634
1055,19343,457.74847787211877
1056,19344,400.20246441624977
1057,19345,319.38250412291995
1058,19346,270.29597068886835
1059,19347,223.3359040031188
1060,19348,187.98250532148
1061,19349,168.2753502728335
1062,19350,180.94169568663352
1063,19351,209.8445748341248
1064,19352,241.6491209826441
1065,19353,312.2634632699086
1066,19354,443.222522478055
1067,19355,491.37028129412727
1068,19356,496.5762132665594
1069,19357,439.1829468491734
1070,19358,469.5935549285717
1071,19359,463.66220620588274
1072,19360,451.8279564762012
1073,19361,462.35361128385046
